瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10)
114,盔林,2019-12-24,0.0,3.8,2.3
114,盔林,2019-12-25,0.2,5.9,4.1
114,盔林,2019-12-26,0.8,7.6,6.5
114,盔林,2019-12-27,-2.2,0.1,0.0
114,盔林,2019-12-28,-1.6,1.6,1.1
114,盔林,2019-12-29,1.4,9.3,3.0
114,盔林,2019-12-30,3.1,8.4,5.6
114,盔林,2019-12-31,-6.0,1.3,0.9
114,盔林,2020-01-01,-3.1,6.8,6.8
114,盔林,2020-01-02,0.7,8.3,6.9
114,盔林,2020-01-03,0.0,1.0,
114,盔林,2020-01-04,-0.9,0.5,0.0
114,盔林,2020-01-05,-0.7,3.4,0.8
114,盔林,2020-01-06,1.5,9.1,6.5
114,盔林,2020-01-07,6.6,10.0,
114,盔林,2020-01-08,4.2,7.5,7.5
114,盔林,2020-01-09,0.5,3.3,2.4
114,盔林,2020-01-10,-0.5,3.9,0.3
114,盔林,2020-01-11,-0.4,3.9,1.6
114,盔林,2020-01-12,0.2,4.8,1.0
114,盔林,2020-01-13,-1.2,2.6,2.0
114,盔林,2020-01-14,-2.4,1.1,0.4
114,盔林,2020-01-15,-2.8,0.0,0.0
114,盔林,2020-01-16,-2.6,6.5,2.8
114,盔林,2020-01-17,-1.4,4.3,1.5
114,盔林,2020-01-18,-0.1,3.8,2.0
114,盔林,2020-01-19,-0.1,7.0,4.3
114,盔林,2020-01-20,1.1,2.9,1.5
114,盔林,2020-01-21,-0.9,2.1,1.5
114,盔林,2020-01-22,1.3,9.4,7.8
114,盔林,2020-01-23,3.7,4.8,2.1
114,盔林,2020-01-24,2.5,4.6,0.1
114,盔林,2020-01-25,3.2,7.6,1.1
114,盔林,2020-01-26,4.9,7.8,1.5
114,盔林,2020-01-27,5.9,9.9,7.0
114,盔林,2020-01-28,6.2,6.4,3.4
114,盔林,2020-01-29,4.5,6.5,3.6
114,盔林,2020-01-30,4.4,7.6,5.1
114,盔林,2020-01-31,3.8,6.4,3.8
114,盔林,2020-02-01,2.1,4.0,3.0
114,盔林,2020-02-02,2.1,5.6,2.9
114,盔林,2020-02-03,1.2,1.5,0.8
114,盔林,2020-02-04,-0.5,3.6,2.9
114,盔林,2020-02-05,-5.7,0.0,0.0
114,盔林,2020-02-06,-5.4,0.0,0.0
114,盔林,2020-02-07,-2.0,4.3,3.9
114,盔林,2020-02-08,0.8,2.6,1.4
114,盔林,2020-02-09,-0.6,0.0,0.0
114,盔林,2020-02-10,3.3,2.5,0.8
114,盔林,2020-02-11,5.1,2.9,2.3
114,盔林,2020-02-12,5.9,7.6,6.6
114,盔林,2020-02-13,7.7,4.3,2.1
114,盔林,2020-02-14,5.8,5.3,4.5
114,盔林,2020-02-15,9.3,6.5,4.3
114,盔林,2020-02-16,0.8,8.9,7.9
114,盔林,2020-02-17,-4.5,9.3,6.6
114,盔林,2020-02-18,-3.4,1.1,0.8
114,盔林,2020-02-19,0.3,4.9,1.4
114,盔林,2020-02-20,3.7,1.1,0.3
114,盔林,2020-02-21,5.6,7.4,1.6
114,盔林,2020-02-22,5.2,6.4,4.5
114,盔林,2020-02-23,2.4,0.3,0.0
114,盔林,2020-02-24,6.0,5.8,2.8
114,盔林,2020-02-25,6.1,8.5,6.3
114,盔林,2020-02-26,6.0,5.5,4.0
114,盔林,2020-02-27,6.2,4.4,2.9
114,盔林,2020-02-28,3.6,7.3,5.9
114,盔林,2020-02-29,6.7,4.0,2.6
114,盔林,2020-03-01,5.8,7.0,7.0
114,盔林,2020-03-02,4.7,4.9,3.3
114,盔林,2020-03-03,6.1,6.3,3.9
114,盔林,2020-03-04,3.5,8.1,4.3
114,盔林,2020-03-05,2.2,1.1,0.9
114,盔林,2020-03-06,3.5,2.6,1.0
114,盔林,2020-03-07,5.9,6.8,2.8
114,盔林,2020-03-08,8.0,1.0,0.6
114,盔林,2020-03-09,10.3,7.0,1.0
114,盔林,2020-03-10,7.9,7.9,6.4
114,盔林,2020-03-11,4.4,0.3,0.0
114,盔林,2020-03-12,6.7,0.5,0.5
114,盔林,2020-03-13,7.0,5.5,3.0
114,盔林,2020-03-14,4.3,3.4,2.5
114,盔林,2020-03-15,4.8,5.1,2.0
114,盔林,2020-03-16,4.1,0.0,0.0
114,盔林,2020-03-17,3.9,8.0,6.0
114,盔林,2020-03-18,7.4,3.1,3.1
114,盔林,2020-03-19,7.9,5.1,2.8
114,盔林,2020-03-20,8.6,0.1,0.0
114,盔林,2020-03-21,12.2,5.8,3.9
114,盔林,2020-03-22,12.8,1.9,0.6
114,盔林,2020-03-23,10.2,0.0,0.0
114,盔林,2020-03-24,10.7,0.0,0.0
114,盔林,2020-03-25,12.4,3.0,0.0
114,盔林,2020-03-26,14.4,6.5,3.5
114,盔林,2020-03-27,12.2,6.8,6.4
114,盔林,2020-03-28,7.7,6.4,1.9
114,盔林,2020-03-29,8.9,3.5,1.8
114,盔林,2020-03-30,10.5,0.6,0.0
114,盔林,2020-03-31,11.9,4.5,1.1
114,盔林,2020-04-01,10.9,6.8,2.4
114,盔林,2020-04-02,8.6,2.3,0.9
114,盔林,2020-04-03,9.8,0.0,0.0
114,盔林,2020-04-04,9.4,2.6,0.8
114,盔林,2020-04-05,7.3,0.0,0.0
114,盔林,2020-04-06,9.3,2.8,1.1
114,盔林,2020-04-07,11.0,2.8,0.0
114,盔林,2020-04-08,9.6,0.0,0.0
114,盔林,2020-04-09,9.1,1.6,0.0
114,盔林,2020-04-10,11.1,6.5,2.1
114,盔林,2020-04-11,10.4,4.6,0.5
114,盔林,2020-04-12,8.4,4.0,1.5
114,盔林,2020-04-13,10.0,3.9,0.5
114,盔林,2020-04-14,12.4,1.4,0.0
114,盔林,2020-04-15,13.9,5.6,0.0
114,盔林,2020-04-16,15.9,3.0,0.8
114,盔林,2020-04-17,12.1,7.1,4.4
114,盔林,2020-04-18,12.5,4.0,2.0
114,盔林,2020-04-19,11.3,9.3,2.1
114,盔林,2020-04-20,10.2,5.6,3.6
114,盔林,2020-04-21,7.8,5.4,2.1
114,盔林,2020-04-22,6.5,6.0,2.6
114,盔林,2020-04-23,8.2,3.9,1.3
114,盔林,2020-04-24,10.0,0.8,0.3
114,盔林,2020-04-25,14.3,2.0,0.0
114,盔林,2020-04-26,12.1,4.4,1.1
114,盔林,2020-04-27,11.5,4.8,1.1
114,盔林,2020-04-28,13.3,0.3,0.0
114,盔林,2020-04-29,15.0,0.0,0.0
114,盔林,2020-04-30,16.7,1.5,0.3
114,盔林,2020-05-01,21.7,3.5,3.1
114,盔林,2020-05-02,20.5,8.9,5.4
114,盔林,2020-05-03,19.4,7.3,3.5
114,盔林,2020-05-04,21.1,5.1,3.1
114,盔林,2020-05-05,16.7,7.8,2.0
114,盔林,2020-05-06,18.8,2.6,2.4
114,盔林,2020-05-07,19.7,5.8,1.5
114,盔林,2020-05-08,19.8,7.1,3.5
114,盔林,2020-05-09,15.4,8.6,6.9
114,盔林,2020-05-10,14.7,9.3,8.9
114,盔林,2020-05-11,18.0,7.6,5.3
114,盔林,2020-05-12,15.4,6.6,4.0
114,盔林,2020-05-13,15.7,0.6,0.0
114,盔林,2020-05-14,18.5,8.0,1.5
114,盔林,2020-05-15,15.9,8.8,5.9
114,盔林,2020-05-16,18.1,7.6,5.0
114,盔林,2020-05-17,21.1,3.1,2.0
114,盔林,2020-05-18,19.8,8.1,2.5
114,盔林,2020-05-19,12.4,7.4,3.3
114,盔林,2020-05-20,12.1,7.3,5.8
114,盔林,2020-05-21,16.0,4.3,1.6
114,盔林,2020-05-22,18.4,8.0,2.9
114,盔林,2020-05-23,20.2,6.1,2.3
114,盔林,2020-05-24,19.2,7.1,4.3
114,盔林,2020-05-25,16.6,7.8,3.6
114,盔林,2020-05-26,18.2,8.0,4.1
114,盔林,2020-05-27,18.3,2.5,0.5
114,盔林,2020-05-28,18.2,5.3,2.1
114,盔林,2020-05-29,20.2,1.9,0.0
114,盔林,2020-05-30,22.1,1.3,0.0
114,盔林,2020-05-31,21.9,6.9,2.9
114,盔林,2020-06-01,20.1,4.9,3.0
114,盔林,2020-06-02,19.0,8.4,3.9
114,盔林,2020-06-03,21.9,4.6,3.6
114,盔林,2020-06-04,24.5,3.8,2.8
114,盔林,2020-06-05,24.1,4.3,1.4
114,盔林,2020-06-06,24.4,4.8,0.9
114,盔林,2020-06-07,23.9,3.0,2.5
114,盔林,2020-06-08,25.4,1.3,0.0
114,盔林,2020-06-09,26.9,3.3,0.0
114,盔林,2020-06-10,26.0,7.3,1.3
114,盔林,2020-06-11,26.4,5.0,0.0
114,盔林,2020-06-12,24.5,9.6,1.6
114,盔林,2020-06-13,26.5,6.5,2.6
114,盔林,2020-06-14,24.0,6.0,3.5
114,盔林,2020-06-15,22.9,6.4,1.6
114,盔林,2020-06-16,23.3,5.5,2.6
114,盔林,2020-06-17,24.0,7.9,0.8
114,盔林,2020-06-18,22.2,8.9,4.0
114,盔林,2020-06-19,23.9,7.0,3.5
114,盔林,2020-06-20,24.8,3.8,1.3
114,盔林,2020-06-21,26.9,5.4,1.0
114,盔林,2020-06-22,28.0,1.8,0.1
114,盔林,2020-06-23,27.8,7.4,2.6
114,盔林,2020-06-24,22.8,8.8,7.0
114,盔林,2020-06-25,22.0,9.5,7.8
114,盔林,2020-06-26,21.8,8.3,
114,盔林,2020-06-27,24.0,7.8,3.1
114,盔林,2020-06-28,24.8,2.0,0.6
114,盔林,2020-06-29,23.6,8.4,1.6
114,盔林,2020-06-30,21.1,9.4,8.1
114,盔林,2020-07-01,19.5,8.0,4.5
114,盔林,2020-07-02,24.2,5.0,2.9
114,盔林,2020-07-03,24.2,8.3,4.6
114,盔林,2020-07-04,22.9,7.8,0.5
114,盔林,2020-07-05,23.6,7.0,1.1
114,盔林,2020-07-06,25.4,6.3,3.1
114,盔林,2020-07-07,24.7,6.9,2.8
114,盔林,2020-07-08,25.7,4.6,1.6
114,盔林,2020-07-09,27.2,4.5,0.6
114,盔林,2020-07-10,24.8,9.2,
114,盔林,2020-07-11,24.8,,
114,盔林,2020-07-12,22.4,,
114,盔林,2020-07-13,18.6,7.7,
114,盔林,2020-07-14,20.2,8.1,5.8
114,盔林,2020-07-15,21.1,6.4,3.8
114,盔林,2020-07-16,22.8,6.6,4.4
114,盔林,2020-07-17,24.7,4.1,1.6
114,盔林,2020-07-18,25.0,5.5,1.9
114,盔林,2020-07-19,25.1,9.9,4.4
114,盔林,2020-07-20,24.4,9.5,7.9
114,盔林,2020-07-21,25.2,5.9,3.9
114,盔林,2020-07-22,23.4,10.0,3.6
114,盔林,2020-07-23,21.3,10.0,6.4
114,盔林,2020-07-24,21.8,8.3,6.5
114,盔林,2020-07-25,23.0,8.9,3.8
114,盔林,2020-07-26,24.3,8.4,2.8
114,盔林,2020-07-27,24.6,10.0,3.4
114,盔林,2020-07-28,23.8,9.9,4.8
114,盔林,2020-07-29,24.5,10.0,4.5
114,盔林,2020-07-30,25.0,8.6,4.0
114,盔林,2020-07-31,26.0,6.5,3.5
114,盔林,2020-08-01,25.4,9.0,
114,盔林,2020-08-02,24.6,9.3,6.3
114,盔林,2020-08-03,24.2,9.6,6.0
114,盔林,2020-08-04,26.3,9.0,7.3
114,盔林,2020-08-05,25.7,9.3,3.5
114,盔林,2020-08-06,24.6,9.8,7.5
114,盔林,2020-08-07,23.4,9.6,3.1
114,盔林,2020-08-08,23.1,9.5,6.8
114,盔林,2020-08-09,25.1,9.1,5.5
114,盔林,2020-08-10,25.3,8.0,5.4
114,盔林,2020-08-11,24.4,8.5,6.4
114,盔林,2020-08-12,26.3,7.9,4.5
114,盔林,2020-08-13,28.1,8.0,4.8
114,盔林,2020-08-14,27.8,,
114,盔林,2020-08-15,25.8,8.5,6.9
114,盔林,2020-08-16,27.2,7.8,4.1
114,盔林,2020-08-17,27.4,6.5,3.8
114,盔林,2020-08-18,27.0,2.1,1.1
114,盔林,2020-08-19,27.1,2.4,0.8
114,盔林,2020-08-20,27.3,3.0,1.9
114,盔林,2020-08-21,26.9,6.8,3.6
114,盔林,2020-08-22,24.9,8.9,3.8
114,盔林,2020-08-23,24.3,4.6,3.4
114,盔林,2020-08-24,26.8,6.4,3.6
114,盔林,2020-08-25,29.0,5.4,1.6
114,盔林,2020-08-26,29.2,6.6,3.4
114,盔林,2020-08-27,27.8,8.3,3.1
114,盔林,2020-08-28,27.8,8.4,4.4
114,盔林,2020-08-29,26.1,7.3,3.9
114,盔林,2020-08-30,25.6,6.8,3.8
114,盔林,2020-08-31,25.7,6.8,4.3
114,盔林,2020-09-01,25.7,7.0,4.3
114,盔林,2020-09-02,23.7,10.0,3.9
114,盔林,2020-09-03,22.6,7.9,6.3
114,盔林,2020-09-04,22.6,3.4,1.4
114,盔林,2020-09-05,20.4,8.8,2.6
114,盔林,2020-09-06,20.2,10.0,3.5
114,盔林,2020-09-07,19.0,8.4,5.4
114,盔林,2020-09-08,22.6,6.0,4.0
114,盔林,2020-09-09,20.3,7.1,3.5
114,盔林,2020-09-10,21.2,7.6,3.6
114,盔林,2020-09-11,20.9,9.1,7.1
114,盔林,2020-09-12,18.9,7.8,3.3
114,盔林,2020-09-13,20.2,3.0,1.4
114,盔林,2020-09-14,20.3,5.8,3.3
114,盔林,2020-09-15,22.2,6.3,2.3
114,盔林,2020-09-16,21.5,7.4,4.3
114,盔林,2020-09-17,20.4,9.4,3.9
114,盔林,2020-09-18,20.5,7.3,0.9
114,盔林,2020-09-19,19.1,4.4,2.0
114,盔林,2020-09-20,17.6,0.1,0.0
114,盔林,2020-09-21,16.7,3.8,0.1
114,盔林,2020-09-22,17.7,6.3,1.9
114,盔林,2020-09-23,17.1,8.9,5.5
114,盔林,2020-09-24,18.6,7.1,4.0
114,盔林,2020-09-25,18.1,5.5,3.1
114,盔林,2020-09-26,17.6,5.5,2.0
114,盔林,2020-09-27,18.0,1.9,1.0
114,盔林,2020-09-28,17.8,1.3,0.0
114,盔林,2020-09-29,17.3,5.9,0.9
114,盔林,2020-09-30,18.2,5.9,1.9
114,盔林,2020-10-01,18.9,5.8,1.9
114,盔林,2020-10-02,19.8,8.6,5.6
114,盔林,2020-10-03,18.4,9.5,5.0
114,盔林,2020-10-04,17.0,8.5,2.6
114,盔林,2020-10-05,12.4,2.4,0.0
114,盔林,2020-10-06,12.7,2.5,0.9
114,盔林,2020-10-07,14.7,6.4,2.4
114,盔林,2020-10-08,14.8,0.0,0.0
114,盔林,2020-10-09,15.0,3.0,0.3
114,盔林,2020-10-10,15.0,4.5,2.9
114,盔林,2020-10-11,15.3,5.8,3.8
114,盔林,2020-10-12,15.7,6.6,1.4
114,盔林,2020-10-13,12.4,5.3,0.9
114,盔林,2020-10-14,11.6,6.5,2.6
114,盔林,2020-10-15,10.8,6.6,2.1
114,盔林,2020-10-16,10.7,7.3,1.4
114,盔林,2020-10-17,11.1,1.3,0.1
114,盔林,2020-10-18,10.8,0.0,0.0
114,盔林,2020-10-19,12.5,0.8,0.0
114,盔林,2020-10-20,12.7,1.4,0.0
114,盔林,2020-10-21,11.9,8.9,3.0
114,盔林,2020-10-22,12.4,5.3,2.4
114,盔林,2020-10-23,8.1,0.0,0.0
114,盔林,2020-10-24,7.2,0.1,0.0
114,盔林,2020-10-25,8.8,1.8,0.0
114,盔林,2020-10-26,10.4,1.9,0.0
114,盔林,2020-10-27,11.3,2.3,0.0
114,盔林,2020-10-28,12.3,3.6,1.6
114,盔林,2020-10-29,8.3,3.0,1.6
114,盔林,2020-10-30,9.8,0.8,0.0
114,盔林,2020-10-31,11.1,5.0,2.9
114,盔林,2020-11-01,12.1,9.3,5.9
114,盔林,2020-11-02,10.7,4.1,1.6
114,盔林,2020-11-03,5.7,1.3,0.5
114,盔林,2020-11-04,3.7,0.0,0.0
114,盔林,2020-11-05,7.3,4.4,2.6
114,盔林,2020-11-06,11.5,8.8,5.4
114,盔林,2020-11-07,13.6,3.8,2.9
114,盔林,2020-11-08,8.7,0.0,0.0
114,盔林,2020-11-09,5.5,1.4,0.9
114,盔林,2020-11-10,6.0,0.0,0.0
114,盔林,2020-11-11,6.6,0.0,0.0
114,盔林,2020-11-12,7.9,0.8,0.1
114,盔林,2020-11-13,8.7,0.6,0.1
114,盔林,2020-11-14,10.0,3.9,0.9
114,盔林,2020-11-15,9.7,4.5,0.9
114,盔林,2020-11-16,9.7,2.8,0.0
114,盔林,2020-11-17,13.4,7.3,4.4
114,盔林,2020-11-18,17.0,7.4,1.3
114,盔林,2020-11-19,16.1,9.4,6.0
114,盔林,2020-11-20,5.1,7.9,7.5
114,盔林,2020-11-21,6.7,4.0,2.3
114,盔林,2020-11-22,6.9,9.0,5.4
114,盔林,2020-11-23,2.3,0.4,0.1
114,盔林,2020-11-24,2.8,7.9,5.9
114,盔林,2020-11-25,2.9,2.9,1.8
114,盔林,2020-11-26,4.0,5.6,1.3
114,盔林,2020-11-27,4.1,5.4,3.8
114,盔林,2020-11-28,0.9,2.8,1.1
114,盔林,2020-11-29,0.6,5.8,2.8
114,盔林,2020-11-30,-0.4,0.0,0.0
114,盔林,2020-12-01,0.4,4.0,2.6
114,盔林,2020-12-02,1.8,5.1,4.9
114,盔林,2020-12-03,0.6,2.6,1.0
114,盔林,2020-12-04,-1.7,0.5,0.0
114,盔林,2020-12-05,-0.2,2.8,1.5
114,盔林,2020-12-06,1.9,2.5,2.0
114,盔林,2020-12-07,2.4,3.8,3.0
114,盔林,2020-12-08,-1.2,1.8,0.4
114,盔林,2020-12-09,-0.6,4.8,3.1
114,盔林,2020-12-10,3.9,7.5,6.3
114,盔林,2020-12-11,4.4,8.8,2.0
114,盔林,2020-12-12,2.6,2.0,0.0
114,盔林,2020-12-13,-1.4,7.6,4.8
114,盔林,2020-12-14,-6.7,2.6,0.5
114,盔林,2020-12-15,-7.8,0.5,0.0
114,盔林,2020-12-16,-8.8,0.6,0.0
114,盔林,2020-12-17,-7.8,3.9,2.4
114,盔林,2020-12-18,-2.3,4.8,4.8
114,盔林,2020-12-19,-5.9,1.4,0.0
114,盔林,2020-12-20,-5.9,0.0,0.0
114,盔林,2020-12-21,-4.2,0.0,0.0
114,盔林,2020-12-22,-1.7,5.3,3.9
114,盔林,2020-12-23,1.4,7.4,5.3
114,盔林,2020-12-24,3.5,3.1,0.9
114,盔林,2020-12-25,-1.2,0.5,0.0
114,盔林,2020-12-26,-0.3,5.3,2.3
114,盔林,2020-12-27,2.7,7.3,2.6
114,盔林,2020-12-28,4.4,1.9,1.0
114,盔林,2020-12-29,0.8,7.5,3.1
114,盔林,2020-12-30,-8.8,2.9,0.9
114,盔林,2020-12-31,-8.9,2.4,2.1
114,盔林,2021-01-01,-6.1,1.3,0.0
114,盔林,2021-01-02,-4.9,0.0,0.0
114,盔林,2021-01-03,-5.6,3.1,0.0
114,盔林,2021-01-04,-3.9,4.1,3.8
114,盔林,2021-01-05,-3.8,2.3,1.4
114,盔林,2021-01-06,-7.4,1.4,1.4
114,盔林,2021-01-07,-12.6,2.0,0.1
114,盔林,2021-01-08,-13.6,3.4,0.0
114,盔林,2021-01-09,-12.4,3.6,0.0
114,盔林,2021-01-10,-9.6,1.3,0.0
114,盔林,2021-01-11,-8.8,8.0,1.6
114,盔林,2021-01-12,-5.4,4.4,3.1
114,盔林,2021-01-13,2.2,3.1,1.9
114,盔林,2021-01-14,1.0,0.6,0.0
114,盔林,2021-01-15,4.4,9.1,4.8
114,盔林,2021-01-16,-2.3,4.6,3.0
114,盔林,2021-01-17,-5.0,4.5,3.3
114,盔林,2021-01-18,-3.1,5.6,3.9
114,盔林,2021-01-19,-6.9,1.9,0.0
114,盔林,2021-01-20,-3.4,1.0,0.0
114,盔林,2021-01-21,2.6,9.3,7.8
114,盔林,2021-01-22,5.5,7.8,6.9
114,盔林,2021-01-23,6.0,7.1,2.1
114,盔林,2021-01-24,4.7,3.1,0.0
114,盔林,2021-01-25,4.5,6.1,1.5
114,盔林,2021-01-26,4.3,8.8,7.1
114,盔林,2021-01-27,2.3,5.9,0.5
114,盔林,2021-01-28,-2.2,6.6,3.1
114,盔林,2021-01-29,-7.3,0.0,0.0
114,盔林,2021-01-30,-4.3,4.4,3.5
114,盔林,2021-01-31,0.6,2.8,0.6
114,盔林,2021-02-01,5.0,7.3,5.3
114,盔林,2021-02-02,-3.6,2.0,1.0
114,盔林,2021-02-03,-3.1,3.3,1.6
114,盔林,2021-02-04,-2.4,1.3,0.1
114,盔林,2021-02-05,-0.1,7.0,5.5
114,盔林,2021-02-06,5.0,4.9,4.3
114,盔林,2021-02-07,5.7,3.3,0.9
114,盔林,2021-02-08,-1.7,0.0,0.0
114,盔林,2021-02-09,-1.1,0.0,0.0
114,盔林,2021-02-10,1.7,6.8,6.1
114,盔林,2021-02-11,4.1,5.6,1.0
114,盔林,2021-02-12,5.2,3.8,0.9
114,盔林,2021-02-13,5.7,1.6,0.0
114,盔林,2021-02-14,8.4,8.9,6.4
114,盔林,2021-02-15,2.6,5.9,5.1
114,盔林,2021-02-16,-4.6,2.5,2.1
114,盔林,2021-02-17,-7.4,0.9,0.1
114,盔林,2021-02-18,-6.0,0.6,0.0
114,盔林,2021-02-19,0.0,1.9,0.9
114,盔林,2021-02-20,8.4,2.9,2.3
114,盔林,2021-02-21,10.0,0.1,0.0
114,盔林,2021-02-22,8.8,1.3,0.3
114,盔林,2021-02-23,1.9,0.9,0.0
114,盔林,2021-02-24,2.7,6.9,0.9
114,盔林,2021-02-25,3.5,9.6,2.8
114,盔林,2021-02-26,6.4,4.5,0.0
114,盔林,2021-02-27,6.9,3.6,0.0
114,盔林,2021-02-28,7.3,4.9,2.0
114,盔林,2021-03-01,5.4,10.0,5.3
114,盔林,2021-03-02,1.9,4.8,2.9
114,盔林,2021-03-03,2.9,4.1,0.9
114,盔林,2021-03-04,4.8,7.8,0.3
114,盔林,2021-03-05,7.9,1.0,0.0
114,盔林,2021-03-06,5.7,7.5,5.9
114,盔林,2021-03-07,6.1,5.1,1.8
114,盔林,2021-03-08,6.4,0.1,0.0
114,盔林,2021-03-09,6.7,3.8,0.0
114,盔林,2021-03-10,7.8,0.0,0.0
114,盔林,2021-03-11,9.7,7.0,1.5
114,盔林,2021-03-12,9.5,8.0,5.4
114,盔林,2021-03-13,9.0,3.3,0.6
114,盔林,2021-03-14,9.0,4.1,2.4
114,盔林,2021-03-15,10.2,7.8,2.9
114,盔林,2021-03-16,10.3,1.6,1.4
114,盔林,2021-03-17,8.9,0.8,0.0
114,盔林,2021-03-18,11.5,4.9,1.4
114,盔林,2021-03-19,14.4,5.1,2.8
114,盔林,2021-03-20,9.7,9.6,8.1
114,盔林,2021-03-21,6.5,8.9,7.5
114,盔林,2021-03-22,6.3,1.9,0.3
114,盔林,2021-03-23,8.8,0.6,0.0
114,盔林,2021-03-24,10.1,3.9,0.5
114,盔林,2021-03-25,12.1,2.9,0.5
114,盔林,2021-03-26,12.9,3.6,0.1
114,盔林,2021-03-27,12.8,9.6,5.3
114,盔林,2021-03-28,10.6,9.4,9.4
114,盔林,2021-03-29,11.2,6.0,3.1
114,盔林,2021-03-30,11.1,0.0,0.0
114,盔林,2021-03-31,13.5,3.1,0.0
114,盔林,2021-04-01,15.7,5.3,1.1
114,盔林,2021-04-02,17.5,6.1,4.4
114,盔林,2021-04-03,15.0,8.3,7.1
114,盔林,2021-04-04,10.2,6.9,6.1
114,盔林,2021-04-05,10.4,1.0,0.9
114,盔林,2021-04-06,13.4,5.0,3.1
114,盔林,2021-04-07,13.6,1.8,0.0
114,盔林,2021-04-08,12.3,0.1,0.0
114,盔林,2021-04-09,11.1,4.7,1.9
114,盔林,2021-04-10,11.9,0.6,0.0
114,盔林,2021-04-11,14.2,1.5,0.4
114,盔林,2021-04-12,14.2,8.8,4.9
114,盔林,2021-04-13,11.6,5.9,3.6
114,盔林,2021-04-14,9.1,0.8,0.5
114,盔林,2021-04-15,10.8,3.6,0.0
114,盔林,2021-04-16,11.1,7.6,3.8
114,盔林,2021-04-17,8.5,4.0,1.4
114,盔林,2021-04-18,9.8,3.6,2.1
114,盔林,2021-04-19,12.8,0.0,0.0
114,盔林,2021-04-20,15.6,1.9,0.0
114,盔林,2021-04-21,19.0,3.9,0.3
114,盔林,2021-04-22,21.5,9.1,4.5
114,盔林,2021-04-23,18.7,10.0,6.3
114,盔林,2021-04-24,17.2,5.8,3.0
114,盔林,2021-04-25,16.4,1.0,0.1
114,盔林,2021-04-26,15.5,3.0,0.0
114,盔林,2021-04-27,15.2,9.0,4.4
