ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ ÇöÁö±â¾Ð(hPa)
105,°­¸ª,2022-04-02,1022.8
105,°­¸ª,2022-04-03,1023.7
105,°­¸ª,2022-04-04,1021.7
105,°­¸ª,2022-04-05,1014.5
105,°­¸ª,2022-04-06,1016.3
105,°­¸ª,2022-04-07,1012.1
105,°­¸ª,2022-04-08,1013.3
105,°­¸ª,2022-04-09,1007.4
105,°­¸ª,2022-04-10,1009.3
105,°­¸ª,2022-04-11,1007.2
105,°­¸ª,2022-04-12,1007.4
105,°­¸ª,2022-04-13,1017.3
105,°­¸ª,2022-04-14,1019
105,°­¸ª,2022-04-15,1016.8
105,°­¸ª,2022-04-16,1012.2
105,°­¸ª,2022-04-17,1012.4
105,°­¸ª,2022-04-18,1012.7
105,°­¸ª,2022-04-19,1012.5
105,°­¸ª,2022-04-20,1009.8
105,°­¸ª,2022-04-21,1006.7
105,°­¸ª,2022-04-22,1003.8
105,°­¸ª,2022-04-23,1008.8
105,°­¸ª,2022-04-24,1004.7
105,°­¸ª,2022-04-25,1006.9
105,°­¸ª,2022-04-26,998.9
105,°­¸ª,2022-04-27,1012.5
105,°­¸ª,2022-04-28,1016.4
105,°­¸ª,2022-04-29,1016.4
105,°­¸ª,2022-04-30,1013.2
105,°­¸ª,2022-05-01,1008.2
105,°­¸ª,2022-05-02,1011
105,°­¸ª,2022-05-03,1012
105,°­¸ª,2022-05-04,1011.2
105,°­¸ª,2022-05-05,1012.5
105,°­¸ª,2022-05-06,1011
105,°­¸ª,2022-05-07,1014.8
105,°­¸ª,2022-05-08,1017
105,°­¸ª,2022-05-09,1016.2
105,°­¸ª,2022-05-10,1014.3
105,°­¸ª,2022-05-11,1011
105,°­¸ª,2022-05-12,1010.4
105,°­¸ª,2022-05-13,1007.4
105,°­¸ª,2022-05-14,1006.8
105,°­¸ª,2022-05-15,1009.3
105,°­¸ª,2022-05-16,1006.6
105,°­¸ª,2022-05-17,1008.9
105,°­¸ª,2022-05-18,1010.6
105,°­¸ª,2022-05-19,1011.2
105,°­¸ª,2022-05-20,1007.8
105,°­¸ª,2022-05-21,1002.9
105,°­¸ª,2022-05-22,1003.4
105,°­¸ª,2022-05-23,1007.4
105,°­¸ª,2022-05-24,1008
105,°­¸ª,2022-05-25,1002.6
105,°­¸ª,2022-05-26,998.5
105,°­¸ª,2022-05-27,995.8
105,°­¸ª,2022-05-28,999
105,°­¸ª,2022-05-29,1000.1
105,°­¸ª,2022-05-30,999.4
105,°­¸ª,2022-05-31,1002.7
105,°­¸ª,2022-06-01,1001.8
105,°­¸ª,2022-06-02,1002.1
105,°­¸ª,2022-06-03,1009.7
105,°­¸ª,2022-06-04,1009.5
105,°­¸ª,2022-06-05,1002.6
105,°­¸ª,2022-06-06,1001.4
105,°­¸ª,2022-06-07,1007.8
105,°­¸ª,2022-06-08,1010.7
105,°­¸ª,2022-06-09,1011.4
105,°­¸ª,2022-06-10,1010.8
105,°­¸ª,2022-06-11,1012.3
105,°­¸ª,2022-06-12,1011.8
105,°­¸ª,2022-06-13,1010.2
105,°­¸ª,2022-06-14,1010
105,°­¸ª,2022-06-15,1005.2
105,°­¸ª,2022-06-16,1003.2
105,°­¸ª,2022-06-17,1002.8
105,°­¸ª,2022-06-18,1002.5
105,°­¸ª,2022-06-19,1002.6
105,°­¸ª,2022-06-20,1001
105,°­¸ª,2022-06-21,1000.9
105,°­¸ª,2022-06-22,1002.6
105,°­¸ª,2022-06-23,996.3
105,°­¸ª,2022-06-24,991.6
105,°­¸ª,2022-06-25,998.9
105,°­¸ª,2022-06-26,1003.8
105,°­¸ª,2022-06-27,1003.9
105,°­¸ª,2022-06-28,997.9
105,°­¸ª,2022-06-29,999.7
105,°­¸ª,2022-06-30,1007.4
105,°­¸ª,2022-07-01,1010.4
105,°­¸ª,2022-07-02,1009.4
105,°­¸ª,2022-07-03,1005
105,°­¸ª,2022-07-04,1002.6
105,°­¸ª,2022-07-05,1003.4
105,°­¸ª,2022-07-06,1006.5
105,°­¸ª,2022-07-07,1002.7
105,°­¸ª,2022-07-08,998.1
105,°­¸ª,2022-07-09,999.3
105,°­¸ª,2022-07-10,1003.8
105,°­¸ª,2022-07-11,1004
105,°­¸ª,2022-07-12,1007.4
105,°­¸ª,2022-07-13,1001.6
105,°­¸ª,2022-07-14,996.9
105,°­¸ª,2022-07-15,996.3
105,°­¸ª,2022-07-16,995.8
105,°­¸ª,2022-07-17,997.1
105,°­¸ª,2022-07-18,996.7
105,°­¸ª,2022-07-19,998.9
105,°­¸ª,2022-07-20,1002.2
105,°­¸ª,2022-07-21,1000.1
105,°­¸ª,2022-07-22,1003.3
105,°­¸ª,2022-07-23,1003.4
105,°­¸ª,2022-07-24,1000.4
105,°­¸ª,2022-07-25,1006.1
105,°­¸ª,2022-07-26,1008.5
105,°­¸ª,2022-07-27,1009.2
105,°­¸ª,2022-07-28,1010.5
105,°­¸ª,2022-07-29,1011.3
105,°­¸ª,2022-07-30,1009.3
105,°­¸ª,2022-07-31,1005.7
105,°­¸ª,2022-08-01,1003.9
105,°­¸ª,2022-08-02,1005.3
105,°­¸ª,2022-08-03,1005.1
105,°­¸ª,2022-08-04,1004.8
105,°­¸ª,2022-08-05,1001.4
105,°­¸ª,2022-08-06,1001.2
105,°­¸ª,2022-08-07,1001.9
105,°­¸ª,2022-08-08,1001.2
105,°­¸ª,2022-08-09,1002.9
105,°­¸ª,2022-08-10,1003.5
105,°­¸ª,2022-08-11,1000.8
105,°­¸ª,2022-08-12,1002.4
105,°­¸ª,2022-08-13,1002.3
105,°­¸ª,2022-08-14,1003
105,°­¸ª,2022-08-15,995.3
105,°­¸ª,2022-08-16,999.9
105,°­¸ª,2022-08-17,1004.8
105,°­¸ª,2022-08-18,1004.1
105,°­¸ª,2022-08-19,998
105,°­¸ª,2022-08-20,1000.4
105,°­¸ª,2022-08-21,1003.2
105,°­¸ª,2022-08-22,1000.2
105,°­¸ª,2022-08-23,1003.8
105,°­¸ª,2022-08-24,1007
105,°­¸ª,2022-08-25,1003.5
105,°­¸ª,2022-08-26,1002.6
105,°­¸ª,2022-08-27,1005.9
105,°­¸ª,2022-08-28,1013
105,°­¸ª,2022-08-29,1013.2
105,°­¸ª,2022-08-30,1009.9
105,°­¸ª,2022-08-31,1007
105,°­¸ª,2022-09-01,1011.2
105,°­¸ª,2022-09-02,1016
105,°­¸ª,2022-09-03,1014.7
105,°­¸ª,2022-09-04,1008.2
105,°­¸ª,2022-09-05,1006
105,°­¸ª,2022-09-06,1000.8
105,°­¸ª,2022-09-07,1012.7
105,°­¸ª,2022-09-08,1015.8
105,°­¸ª,2022-09-09,1016.3
105,°­¸ª,2022-09-10,1017
105,°­¸ª,2022-09-11,1013.7
105,°­¸ª,2022-09-12,1012.1
105,°­¸ª,2022-09-13,1015.7
105,°­¸ª,2022-09-14,1017.6
105,°­¸ª,2022-09-15,1012.4
105,°­¸ª,2022-09-16,1007
105,°­¸ª,2022-09-17,1005.2
105,°­¸ª,2022-09-18,1003.4
105,°­¸ª,2022-09-19,1001.4
105,°­¸ª,2022-09-20,1011.9
105,°­¸ª,2022-09-21,1015.5
105,°­¸ª,2022-09-22,1012.7
105,°­¸ª,2022-09-23,1007.6
105,°­¸ª,2022-09-24,1011.7
105,°­¸ª,2022-09-25,1013
105,°­¸ª,2022-09-26,1013.4
105,°­¸ª,2022-09-27,1013.8
105,°­¸ª,2022-09-28,1010.1
105,°­¸ª,2022-09-29,1010.3
105,°­¸ª,2022-09-30,1011.4
105,°­¸ª,2022-10-01,1013
105,°­¸ª,2022-10-02,1014.6
105,°­¸ª,2022-10-03,1008.9
105,°­¸ª,2022-10-04,1011.8
105,°­¸ª,2022-10-05,1019.3
105,°­¸ª,2022-10-06,1017.8
105,°­¸ª,2022-10-07,1018.1
105,°­¸ª,2022-10-08,1023.1
105,°­¸ª,2022-10-09,1014.2
105,°­¸ª,2022-10-10,1005.4
105,°­¸ª,2022-10-11,1015.5
105,°­¸ª,2022-10-12,1024.1
105,°­¸ª,2022-10-13,1021.9
105,°­¸ª,2022-10-14,1017.5
105,°­¸ª,2022-10-15,1016.7
105,°­¸ª,2022-10-16,1014
105,°­¸ª,2022-10-17,1013.4
105,°­¸ª,2022-10-18,1018
105,°­¸ª,2022-10-19,1021.6
105,°­¸ª,2022-10-20,1021.8
105,°­¸ª,2022-10-21,1017.5
105,°­¸ª,2022-10-22,1014.7
105,°­¸ª,2022-10-23,1015.4
105,°­¸ª,2022-10-24,1019
105,°­¸ª,2022-10-25,1026
105,°­¸ª,2022-10-26,1023.6
105,°­¸ª,2022-10-27,1021.4
105,°­¸ª,2022-10-28,1024.9
105,°­¸ª,2022-10-29,1024.9
105,°­¸ª,2022-10-30,1024.1
105,°­¸ª,2022-10-31,1021.4
105,°­¸ª,2022-11-01,1017
105,°­¸ª,2022-11-02,1016
105,°­¸ª,2022-11-03,1013.6
105,°­¸ª,2022-11-04,1017.3
105,°­¸ª,2022-11-05,1019.4
105,°­¸ª,2022-11-06,1020.5
105,°­¸ª,2022-11-07,1018.6
105,°­¸ª,2022-11-08,1020.3
105,°­¸ª,2022-11-09,1019.5
105,°­¸ª,2022-11-10,1021.1
105,°­¸ª,2022-11-11,1023
105,°­¸ª,2022-11-12,1011.7
105,°­¸ª,2022-11-13,1012.2
105,°­¸ª,2022-11-14,1013.6
105,°­¸ª,2022-11-15,1012.1
105,°­¸ª,2022-11-16,1015.3
105,°­¸ª,2022-11-17,1020.1
105,°­¸ª,2022-11-18,1022.8
105,°­¸ª,2022-11-19,1020.9
105,°­¸ª,2022-11-20,1017.3
105,°­¸ª,2022-11-21,1016.7
105,°­¸ª,2022-11-22,1018.6
105,°­¸ª,2022-11-23,1014.4
105,°­¸ª,2022-11-24,1016.8
105,°­¸ª,2022-11-25,1010.2
105,°­¸ª,2022-11-26,1011.2
105,°­¸ª,2022-11-27,1017.3
105,°­¸ª,2022-11-28,1012.3
105,°­¸ª,2022-11-29,1009.2
105,°­¸ª,2022-11-30,1023.4
105,°­¸ª,2022-12-01,1025.5
105,°­¸ª,2022-12-02,1025.1
105,°­¸ª,2022-12-03,1019.2
105,°­¸ª,2022-12-04,1024.2
105,°­¸ª,2022-12-05,1023
105,°­¸ª,2022-12-06,1017.8
105,°­¸ª,2022-12-07,1017
105,°­¸ª,2022-12-08,1020.8
105,°­¸ª,2022-12-09,1018.1
105,°­¸ª,2022-12-10,1016.4
105,°­¸ª,2022-12-11,1019.1
105,°­¸ª,2022-12-12,1014.6
105,°­¸ª,2022-12-13,1011
105,°­¸ª,2022-12-14,1019.6
105,°­¸ª,2022-12-15,1019.1
105,°­¸ª,2022-12-16,1023.5
105,°­¸ª,2022-12-17,1018.8
105,°­¸ª,2022-12-18,1015.7
105,°­¸ª,2022-12-19,1020
105,°­¸ª,2022-12-20,1021
105,°­¸ª,2022-12-21,1006.9
105,°­¸ª,2022-12-22,1000.9
105,°­¸ª,2022-12-23,1002.5
105,°­¸ª,2022-12-24,1012.8
105,°­¸ª,2022-12-25,1015.8
105,°­¸ª,2022-12-26,1020.3
105,°­¸ª,2022-12-27,1022.8
105,°­¸ª,2022-12-28,1022.5
105,°­¸ª,2022-12-29,1026.3
105,°­¸ª,2022-12-30,1025.5
105,°­¸ª,2022-12-31,1023.4
105,°­¸ª,2023-01-01,1023.1
105,°­¸ª,2023-01-02,1024
105,°­¸ª,2023-01-03,1022.2
105,°­¸ª,2023-01-04,1024.1
105,°­¸ª,2023-01-05,1024.6
105,°­¸ª,2023-01-06,1017.3
105,°­¸ª,2023-01-07,1013.4
105,°­¸ª,2023-01-08,1019
105,°­¸ª,2023-01-09,1019.4
105,°­¸ª,2023-01-10,1023.4
105,°­¸ª,2023-01-11,1018.9
105,°­¸ª,2023-01-12,1017.6
105,°­¸ª,2023-01-13,1009.5
105,°­¸ª,2023-01-14,1014.2
105,°­¸ª,2023-01-15,1014.6
105,°­¸ª,2023-01-16,1018.9
105,°­¸ª,2023-01-17,1020.8
105,°­¸ª,2023-01-18,1021.3
105,°­¸ª,2023-01-19,1018.8
105,°­¸ª,2023-01-20,1019
105,°­¸ª,2023-01-21,1025.5
105,°­¸ª,2023-01-22,1022.7
105,°­¸ª,2023-01-23,1017.1
105,°­¸ª,2023-01-24,1018.9
105,°­¸ª,2023-01-25,1023.1
105,°­¸ª,2023-01-26,1019.3
105,°­¸ª,2023-01-27,1015.3
105,°­¸ª,2023-01-28,1015.5
105,°­¸ª,2023-01-29,1013.8
105,°­¸ª,2023-01-30,1017.4
105,°­¸ª,2023-01-31,1012.9
105,°­¸ª,2023-02-01,1013.2
105,°­¸ª,2023-02-02,1022
105,°­¸ª,2023-02-03,1018.8
105,°­¸ª,2023-02-04,1019.2
105,°­¸ª,2023-02-05,1019.2
105,°­¸ª,2023-02-06,1017.8
105,°­¸ª,2023-02-07,1019
105,°­¸ª,2023-02-08,1022
105,°­¸ª,2023-02-09,1026
105,°­¸ª,2023-02-10,1017.3
105,°­¸ª,2023-02-11,1018.5
105,°­¸ª,2023-02-12,1019.4
105,°­¸ª,2023-02-13,1017.6
105,°­¸ª,2023-02-14,1021.2
105,°­¸ª,2023-02-15,1028.5
105,°­¸ª,2023-02-16,1025.9
105,°­¸ª,2023-02-17,1022.6
105,°­¸ª,2023-02-18,1015.8
105,°­¸ª,2023-02-19,1011.5
105,°­¸ª,2023-02-20,1020.5
105,°­¸ª,2023-02-21,1031
105,°­¸ª,2023-02-22,1023.8
105,°­¸ª,2023-02-23,1017.6
105,°­¸ª,2023-02-24,1019.9
105,°­¸ª,2023-02-25,1027.6
105,°­¸ª,2023-02-26,1031.1
105,°­¸ª,2023-02-27,1027
105,°­¸ª,2023-02-28,1019.4
105,°­¸ª,2023-03-01,1016.1
105,°­¸ª,2023-03-02,1021.4
105,°­¸ª,2023-03-03,1020.5
105,°­¸ª,2023-03-04,1025.5
105,°­¸ª,2023-03-05,1022.9
105,°­¸ª,2023-03-06,1017
105,°­¸ª,2023-03-07,1014.1
105,°­¸ª,2023-03-08,1013.5
105,°­¸ª,2023-03-09,1012.1
105,°­¸ª,2023-03-10,1016.2
105,°­¸ª,2023-03-11,1019.4
105,°­¸ª,2023-03-12,1013.9
105,°­¸ª,2023-03-13,1015.9
105,°­¸ª,2023-03-14,1013.6
105,°­¸ª,2023-03-15,1013.7
105,°­¸ª,2023-03-16,1023.2
105,°­¸ª,2023-03-17,1021
105,°­¸ª,2023-03-18,1014.7
105,°­¸ª,2023-03-19,1014.6
105,°­¸ª,2023-03-20,1010.6
105,°­¸ª,2023-03-21,1008.8
105,°­¸ª,2023-03-22,1007
105,°­¸ª,2023-03-23,1006
105,°­¸ª,2023-03-24,1015.8
105,°­¸ª,2023-03-25,1017.3
105,°­¸ª,2023-03-26,1014.3
105,°­¸ª,2023-03-27,1017.6
105,°­¸ª,2023-03-28,1019.8
105,°­¸ª,2023-03-29,1017.8
105,°­¸ª,2023-03-30,1013.4
105,°­¸ª,2023-03-31,1014.8
105,°­¸ª,2023-04-01,1015
105,°­¸ª,2023-04-02,1019.6
105,°­¸ª,2023-04-03,1022.2
105,°­¸ª,2023-04-04,1017.4
105,°­¸ª,2023-04-05,1006.4
105,°­¸ª,2023-04-06,1004.4
105,°­¸ª,2023-04-07,1007.2
105,°­¸ª,2023-04-08,1012.1
105,°­¸ª,2023-04-09,1012.9
105,°­¸ª,2023-04-10,1008.5
105,°­¸ª,2023-04-11,1001.7
105,°­¸ª,2023-04-12,1010.8
105,°­¸ª,2023-04-13,1011.5
105,°­¸ª,2023-04-14,1010.1
105,°­¸ª,2023-04-15,1002.7
105,°­¸ª,2023-04-16,1002.8
105,°­¸ª,2023-04-17,1012.2
105,°­¸ª,2023-04-18,1008.8
105,°­¸ª,2023-04-19,1007.3
105,°­¸ª,2023-04-20,1003.6
105,°­¸ª,2023-04-21,1012.6
105,°­¸ª,2023-04-22,1018.8
105,°­¸ª,2023-04-23,1021.2
105,°­¸ª,2023-04-24,1021.8
105,°­¸ª,2023-04-25,1011.5
105,°­¸ª,2023-04-26,1008.6
105,°­¸ª,2023-04-27,1014.9
105,°­¸ª,2023-04-28,1010.6
105,°­¸ª,2023-04-29,1000.8
105,°­¸ª,2023-04-30,1003.8
105,°­¸ª,2023-05-01,1012.6
105,°­¸ª,2023-05-02,1018.2
105,°­¸ª,2023-05-03,1015.7
105,°­¸ª,2023-05-04,1009.5
105,°­¸ª,2023-05-05,1002.4
105,°­¸ª,2023-05-06,1009.9
105,°­¸ª,2023-05-07,1012.5
105,°­¸ª,2023-05-08,1012.7
105,°­¸ª,2023-05-09,1009.9
105,°­¸ª,2023-05-10,1013.8
105,°­¸ª,2023-05-11,1016.2
105,°­¸ª,2023-05-12,1012.8
105,°­¸ª,2023-05-13,1009.1
105,°­¸ª,2023-05-14,1005.4
105,°­¸ª,2023-05-15,1004
105,°­¸ª,2023-05-16,1004.5
105,°­¸ª,2023-05-17,1008
105,°­¸ª,2023-05-18,1008.5
105,°­¸ª,2023-05-19,1009.5
105,°­¸ª,2023-05-20,1005.8
105,°­¸ª,2023-05-21,1003.4
105,°­¸ª,2023-05-22,1006.3
105,°­¸ª,2023-05-23,1007.8
105,°­¸ª,2023-05-24,1010.6
105,°­¸ª,2023-05-25,1012
105,°­¸ª,2023-05-26,1013.8
105,°­¸ª,2023-05-27,1014.1
105,°­¸ª,2023-05-28,1009.6
105,°­¸ª,2023-05-29,1008.9
105,°­¸ª,2023-05-30,1010.5
105,°­¸ª,2023-05-31,1008.2
105,°­¸ª,2023-06-01,1001.8
105,°­¸ª,2023-06-02,998.6
105,°­¸ª,2023-06-03,1003.1
105,°­¸ª,2023-06-04,1004.9
105,°­¸ª,2023-06-05,1004.7
105,°­¸ª,2023-06-06,1001.8
105,°­¸ª,2023-06-07,1003.1
105,°­¸ª,2023-06-08,999.5
105,°­¸ª,2023-06-09,1000.6
105,°­¸ª,2023-06-10,1003.3
105,°­¸ª,2023-06-11,1003.3
105,°­¸ª,2023-06-12,1003.6
105,°­¸ª,2023-06-13,1001.6
105,°­¸ª,2023-06-14,1004.1
105,°­¸ª,2023-06-15,1005.9
105,°­¸ª,2023-06-16,1007.5
105,°­¸ª,2023-06-17,1006.5
105,°­¸ª,2023-06-18,1005
105,°­¸ª,2023-06-19,1006.4
105,°­¸ª,2023-06-20,1004.1
105,°­¸ª,2023-06-21,999.9
105,°­¸ª,2023-06-22,1000.1
105,°­¸ª,2023-06-23,1008
105,°­¸ª,2023-06-24,1012.2
105,°­¸ª,2023-06-25,1009.9
105,°­¸ª,2023-06-26,1004.9
105,°­¸ª,2023-06-27,1003
105,°­¸ª,2023-06-28,1002.3
105,°­¸ª,2023-06-29,998.2
105,°­¸ª,2023-06-30,999.4
105,°­¸ª,2023-07-01,1002
105,°­¸ª,2023-07-02,1004.5
105,°­¸ª,2023-07-03,1004.6
105,°­¸ª,2023-07-04,998.4
105,°­¸ª,2023-07-05,988.7
105,°­¸ª,2023-07-06,996.3
105,°­¸ª,2023-07-07,999.4
105,°­¸ª,2023-07-08,1001.1
105,°­¸ª,2023-07-09,1000.1
105,°­¸ª,2023-07-10,999.6
105,°­¸ª,2023-07-11,1000.9
105,°­¸ª,2023-07-12,1001.9
105,°­¸ª,2023-07-13,1001.8
105,°­¸ª,2023-07-14,993.7
105,°­¸ª,2023-07-15,996.8
105,°­¸ª,2023-07-16,1003.3
105,°­¸ª,2023-07-17,1007.9
105,°­¸ª,2023-07-18,1008
105,°­¸ª,2023-07-19,1005.3
105,°­¸ª,2023-07-20,1006.1
105,°­¸ª,2023-07-21,1010.6
105,°­¸ª,2023-07-22,1010.1
105,°­¸ª,2023-07-23,1004.4
105,°­¸ª,2023-07-24,1004.9
105,°­¸ª,2023-07-25,1008.2
105,°­¸ª,2023-07-26,1010.5
105,°­¸ª,2023-07-27,1010.3
105,°­¸ª,2023-07-28,1010.3
105,°­¸ª,2023-07-29,1010.7
105,°­¸ª,2023-07-30,1009.5
105,°­¸ª,2023-07-31,1009.1
105,°­¸ª,2023-08-01,1007.4
105,°­¸ª,2023-08-02,1003.1
105,°­¸ª,2023-08-03,1001.2
105,°­¸ª,2023-08-04,999.7
105,°­¸ª,2023-08-05,996.7
105,°­¸ª,2023-08-06,997.3
105,°­¸ª,2023-08-07,1000
105,°­¸ª,2023-08-08,1003.8
105,°­¸ª,2023-08-09,1005
105,°­¸ª,2023-08-10,994
105,°­¸ª,2023-08-11,996.5
105,°­¸ª,2023-08-12,1002
105,°­¸ª,2023-08-13,1003.7
105,°­¸ª,2023-08-14,1005.4
105,°­¸ª,2023-08-15,1004.6
105,°­¸ª,2023-08-16,1002.7
105,°­¸ª,2023-08-17,1003.5
105,°­¸ª,2023-08-18,1005.5
105,°­¸ª,2023-08-19,1007.8
105,°­¸ª,2023-08-20,1009.1
105,°­¸ª,2023-08-21,1005
105,°­¸ª,2023-08-22,1000.8
105,°­¸ª,2023-08-23,1003.7
105,°­¸ª,2023-08-24,1005.5
105,°­¸ª,2023-08-25,1003.7
105,°­¸ª,2023-08-26,1006.5
105,°­¸ª,2023-08-27,1007.7
105,°­¸ª,2023-08-28,1007.7
105,°­¸ª,2023-08-29,1002.2
105,°­¸ª,2023-08-30,1005.7
105,°­¸ª,2023-08-31,1007.4
105,°­¸ª,2023-09-01,1008.4
105,°­¸ª,2023-09-02,1010.3
105,°­¸ª,2023-09-03,1011.4
105,°­¸ª,2023-09-04,1011.4
105,°­¸ª,2023-09-05,1010.7
105,°­¸ª,2023-09-06,1011.4
105,°­¸ª,2023-09-07,1014
105,°­¸ª,2023-09-08,1011.3
105,°­¸ª,2023-09-09,1009.2
105,°­¸ª,2023-09-10,1008.7
105,°­¸ª,2023-09-11,1006.9
105,°­¸ª,2023-09-12,1007.7
105,°­¸ª,2023-09-13,1010.6
105,°­¸ª,2023-09-14,1012.2
105,°­¸ª,2023-09-15,1012.9
105,°­¸ª,2023-09-16,1010.5
105,°­¸ª,2023-09-17,1008.3
105,°­¸ª,2023-09-18,1008.6
105,°­¸ª,2023-09-19,1009.3
105,°­¸ª,2023-09-20,1010.6
105,°­¸ª,2023-09-21,1010.5
105,°­¸ª,2023-09-22,1013
105,°­¸ª,2023-09-23,1018.6
105,°­¸ª,2023-09-24,1019.6
105,°­¸ª,2023-09-25,1015
105,°­¸ª,2023-09-26,1011.4
105,°­¸ª,2023-09-27,1008.7
105,°­¸ª,2023-09-28,1008.6
105,°­¸ª,2023-09-29,1010.7
105,°­¸ª,2023-09-30,1006.3
105,°­¸ª,2023-10-01,1010.1
105,°­¸ª,2023-10-02,1014.8
105,°­¸ª,2023-10-03,1014.3
105,°­¸ª,2023-10-04,1008.9
105,°­¸ª,2023-10-05,1011.2
105,°­¸ª,2023-10-06,1015.5
105,°­¸ª,2023-10-07,1020.2
105,°­¸ª,2023-10-08,1021.7
105,°­¸ª,2023-10-09,1017.1
105,°­¸ª,2023-10-10,1018.4
105,°­¸ª,2023-10-11,1021.8
105,°­¸ª,2023-10-12,1021.3
105,°­¸ª,2023-10-13,1014.5
105,°­¸ª,2023-10-14,1006.6
105,°­¸ª,2023-10-15,1005.1
105,°­¸ª,2023-10-16,1010.7
105,°­¸ª,2023-10-17,1015
105,°­¸ª,2023-10-18,1013.8
105,°­¸ª,2023-10-19,1010.6
105,°­¸ª,2023-10-20,1010.3
105,°­¸ª,2023-10-21,1015.7
105,°­¸ª,2023-10-22,1017
105,°­¸ª,2023-10-23,1018.2
105,°­¸ª,2023-10-24,1015.3
105,°­¸ª,2023-10-25,1013
105,°­¸ª,2023-10-26,1009.7
105,°­¸ª,2023-10-27,1011.9
105,°­¸ª,2023-10-28,1016.2
105,°­¸ª,2023-10-29,1018.7
105,°­¸ª,2023-10-30,1017.6
105,°­¸ª,2023-10-31,1015.9
105,°­¸ª,2023-11-01,1012.8
105,°­¸ª,2023-11-02,1011.2
105,°­¸ª,2023-11-03,1010.5
105,°­¸ª,2023-11-04,1020.5
105,°­¸ª,2023-11-05,1016
105,°­¸ª,2023-11-06,997.8
105,°­¸ª,2023-11-07,1012.6
105,°­¸ª,2023-11-08,1019.3
105,°­¸ª,2023-11-09,1014.5
105,°­¸ª,2023-11-10,1018.2
105,°­¸ª,2023-11-11,1023.4
105,°­¸ª,2023-11-12,1021.4
105,°­¸ª,2023-11-13,1020.9
105,°­¸ª,2023-11-14,1021
105,°­¸ª,2023-11-15,1023
105,°­¸ª,2023-11-16,1015
105,°­¸ª,2023-11-17,1007.1
105,°­¸ª,2023-11-18,1007.9
105,°­¸ª,2023-11-19,1010.5
105,°­¸ª,2023-11-20,1018.2
105,°­¸ª,2023-11-21,1014.7
105,°­¸ª,2023-11-22,1011
105,°­¸ª,2023-11-23,1006.5
105,°­¸ª,2023-11-24,1021.1
105,°­¸ª,2023-11-25,1027.6
105,°­¸ª,2023-11-26,1020.1
105,°­¸ª,2023-11-27,1009
105,°­¸ª,2023-11-28,1014.1
105,°­¸ª,2023-11-29,1018.5
105,°­¸ª,2023-11-30,1021.4
105,°­¸ª,2023-12-01,1019.4
105,°­¸ª,2023-12-02,1019
105,°­¸ª,2023-12-03,1021.1
105,°­¸ª,2023-12-04,1016.3
105,°­¸ª,2023-12-05,1013.9
105,°­¸ª,2023-12-06,1005
105,°­¸ª,2023-12-07,1009.3
105,°­¸ª,2023-12-08,1008.8
105,°­¸ª,2023-12-09,1013.5
105,°­¸ª,2023-12-10,1022.4
105,°­¸ª,2023-12-11,1019.8
105,°­¸ª,2023-12-12,1020.7
105,°­¸ª,2023-12-13,1025.9
105,°­¸ª,2023-12-14,1023.8
105,°­¸ª,2023-12-15,1014.1
105,°­¸ª,2023-12-16,1012.5
105,°­¸ª,2023-12-17,1026
105,°­¸ª,2023-12-18,1028.9
105,°­¸ª,2023-12-19,1023.9
105,°­¸ª,2023-12-20,1019.8
105,°­¸ª,2023-12-21,1022.1
105,°­¸ª,2023-12-22,1027.3
105,°­¸ª,2023-12-23,1030.4
105,°­¸ª,2023-12-24,1026.1
105,°­¸ª,2023-12-25,1022.7
105,°­¸ª,2023-12-26,1023.4
105,°­¸ª,2023-12-27,1027.5
105,°­¸ª,2023-12-28,1023
105,°­¸ª,2023-12-29,1020.8
105,°­¸ª,2023-12-30,1014.5
105,°­¸ª,2023-12-31,1015
105,°­¸ª,2024-01-01,1023.8
